"Game.ID","Team","Player","Player.ID","Minutes.Played","Field.Goals","Field.Goal.Attempts","Field.Goal.Percentage","X3.Point.Field.Goals","X3.Point.Field.Goal.Attempts","X3.Point.Field.Goal.Percentage","Free.Throws","Free.Throw.Attempts","Free.Throw.Percentage","Offensive.Rebounds","Defensive.Rebounds","Total.Rebounds","Assists","Steals","Blocks","Turnovers","Personal.Fouls","Points","Plus.Minus","Games","GP","GameDate","Seconds.Played","playoff_ind"
"201304010MEM","MEM","Quincy Pondexter","pondequ01",15.1333333333333,0,3,0,0,1,0,1,2,0.5,0,1,1,0,0,0,0,0,1,-8,1,1,"2013-04-01",908,0
"201304010MEM","MEM","Ed Davis","davised01",14.4833333333333,1,1,1,0,0,NA,2,2,1,0,2,2,0,1,1,1,2,4,-2,1,1,"2013-04-01",869,0
"201304010MEM","MEM","Austin Daye","dayeau01",12.75,1,2,0.5,0,0,NA,0,0,NA,0,1,1,0,0,0,1,0,2,4,1,1,"2013-04-01",765,0
"201304010MEM","MEM","Tony Wroten","wroteto01",6,0,2,0,0,0,NA,1,2,0.5,0,0,0,0,1,0,0,1,1,-9,1,1,"2013-04-01",360,0
"201304010MIL","CHA","Josh McRoberts","mcrobjo01",38.55,2,8,0.25,0,1,0,4,4,1,1,9,10,4,1,0,3,2,8,-29,1,1,"2013-04-01",2313,0
"201304010MIL","CHA","Kemba Walker","walkeke02",34.9166666666667,8,11,0.727,0,3,0,11,13,0.846,0,2,2,6,1,1,4,2,27,-20,1,1,"2013-04-01",2095,0
"201304010MIL","CHA","Gerald Henderson","hendege02",34.0666666666667,6,11,0.545,0,1,0,5,6,0.833,0,2,2,1,1,2,2,3,17,-33,1,1,"2013-04-01",2044,0
"201304010MIL","CHA","Jeff Taylor","tayloje03",28.95,3,7,0.429,1,3,0.333,0,0,NA,1,4,5,1,1,1,3,2,7,-10,1,1,"2013-04-01",1737,0
"201304010MIL","CHA","Bismack Biyombo","biyombi01",24.85,2,5,0.4,0,0,NA,0,0,NA,1,5,6,0,0,1,0,2,4,-16,1,1,"2013-04-01",1491,0
"201304010MIL","CHA","Tyrus Thomas","thomaty01",23.25,5,9,0.556,2,4,0.5,1,2,0.5,1,1,2,2,1,0,1,4,13,-12,1,1,"2013-04-01",1395,0
"201304010MIL","CHA","Ben Gordon","gordobe01",20.0333333333333,6,8,0.75,2,3,0.667,0,0,NA,0,0,0,0,0,0,6,3,14,-13,1,1,"2013-04-01",1202,0
"201304010MIL","CHA","Jannero Pargo","pargoja01",19.2,3,10,0.3,1,4,0.25,1,2,0.5,0,1,1,3,1,0,1,1,8,-11,1,1,"2013-04-01",1152,0
"201304010MIL","CHA","Jeff Adrien","adrieje01",12.2,2,3,0.667,0,0,NA,0,1,0,0,2,2,0,1,0,0,0,4,1,1,1,"2013-04-01",732,0
"201304010MIL","CHA","Reggie Williams","willire02",3.98333333333333,0,1,0,0,0,NA,0,0,NA,0,2,2,1,0,0,0,1,0,-2,1,1,"2013-04-01",239,0
"201304010MIL","MIL","Monta Ellis","ellismo01",40.9,7,14,0.5,3,5,0.6,2,2,1,0,4,4,14,6,1,4,4,19,24,1,1,"2013-04-01",2454,0
"201304010MIL","MIL","Larry Sanders","sandela01",31.25,11,19,0.579,0,0,NA,2,4,0.5,6,7,13,2,0,0,0,1,24,23,1,1,"2013-04-01",1875,0
"201304010MIL","MIL","Ersan Ilyasova","ilyaser01",30.8166666666667,8,13,0.615,4,4,1,2,2,1,3,5,8,3,1,0,1,3,22,16,1,1,"2013-04-01",1849,0
"201304010MIL","MIL","Brandon Jennings","jennibr01",24.4166666666667,6,15,0.4,4,9,0.444,3,3,1,0,3,3,6,0,0,1,1,19,8,1,1,"2013-04-01",1465,0
"201304010MIL","MIL","Marquis Daniels","daniema01",17.1333333333333,2,4,0.5,0,0,NA,0,0,NA,1,0,1,2,0,0,1,2,4,6,1,1,"2013-04-01",1028,0
"201304010MIL","MIL","Mike Dunleavy","dunlemi02",31.2166666666667,6,14,0.429,1,4,0.25,2,2,1,2,5,7,1,0,0,2,1,15,26,1,1,"2013-04-01",1873,0
"201304010MIL","MIL","J.J. Redick","redicjj01",26.1333333333333,8,12,0.667,2,5,0.4,2,2,1,0,1,1,3,0,0,0,3,20,18,1,1,"2013-04-01",1568,0
"201304010MIL","MIL","Ekpe Udoh","udohek01",18.15,1,4,0.25,0,0,NA,2,2,1,2,1,3,0,0,0,0,2,4,12,1,1,"2013-04-01",1089,0
"201304010MIL","MIL","Gustavo Ayon","ayongu01",8.96666666666667,1,2,0.5,0,0,NA,0,0,NA,0,2,2,0,0,0,1,1,2,9,1,1,"2013-04-01",538,0
"201304010MIL","MIL","John Henson","hensojo01",6.81666666666667,1,2,0.5,0,0,NA,0,0,NA,0,3,3,1,0,1,0,3,2,-2,1,1,"2013-04-01",409,0
"201304010MIL","MIL","Ishmael Smith","smithis01",4.2,0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,5,1,1,"2013-04-01",252,0
"201304010MIN","BOS","Jeff Green","greenje02",38.2666666666667,5,10,0.5,0,0,NA,0,0,NA,1,6,7,5,0,0,5,2,10,-9,1,1,"2013-04-01",2296,0
"201304010MIN","BOS","Brandon Bass","bassbr01",33.05,5,13,0.385,0,0,NA,3,4,0.75,2,4,6,2,0,1,1,1,13,-15,1,1,"2013-04-01",1983,0
"201304010MIN","BOS","Avery Bradley","bradlav01",30.3166666666667,8,14,0.571,1,5,0.2,2,2,1,0,0,0,2,0,0,2,4,19,-17,1,1,"2013-04-01",1819,0
"201304010MIN","BOS","Courtney Lee","leeco01",24.7833333333333,3,8,0.375,1,2,0.5,0,0,NA,0,2,2,1,0,0,3,3,7,-15,1,1,"2013-04-01",1487,0
"201304010MIN","BOS","Chris Wilcox","wilcoch01",11.8666666666667,2,2,1,0,0,NA,0,0,NA,1,5,6,1,1,0,0,4,4,-4,1,1,"2013-04-01",712,0
"201304010MIN","BOS","Jordan Crawford","crawfjo02",28.45,5,11,0.455,1,3,0.333,0,0,NA,1,5,6,5,0,0,2,2,11,1,1,1,"2013-04-01",1707,0
"201304010MIN","BOS","Jason Terry","terryja01",26.0833333333333,4,8,0.5,2,3,0.667,4,4,1,0,2,2,3,2,0,2,0,14,0,1,1,"2013-04-01",1565,0
"201304010MIN","BOS","Terrence Williams","willite01",22.2833333333333,6,10,0.6,2,3,0.667,0,2,0,1,5,6,5,1,0,0,0,14,7,1,1,"2013-04-01",1337,0
"201304010MIN","BOS","Shavlik Randolph","randosh01",21.0666666666667,4,5,0.8,0,0,NA,0,2,0,1,1,2,1,0,2,2,5,8,-1,1,1,"2013-04-01",1264,0
"201304010MIN","BOS","D.J. White","whitedj01",3.83333333333333,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,3,1,1,"2013-04-01",230,0
"201304010MIN","MIN","Nikola Pekovic","pekovni01",41.35,9,15,0.6,0,0,NA,11,11,1,1,4,5,1,1,1,0,2,29,-2,1,1,"2013-04-01",2481,0
"201304010MIN","MIN","Ricky Rubio","rubiori01",34.5,2,11,0.182,0,2,0,5,6,0.833,0,3,3,10,2,0,2,4,9,12,1,1,"2013-04-01",2070,0
"201304010MIN","MIN","Andrei Kirilenko","kirilan01",26.5833333333333,6,7,0.857,1,1,1,4,4,1,2,7,9,5,2,0,2,2,17,2,1,1,"2013-04-01",1595,0
"201304010MIN","MIN","Derrick Williams","willide02",24.5166666666667,5,9,0.556,1,2,0.5,0,0,NA,0,3,3,2,1,3,0,1,11,20,1,1,"2013-04-01",1471,0
"201304010MIN","MIN","Luke Ridnour","ridnolu01",19.95,1,7,0.143,0,3,0,0,0,NA,0,1,1,1,2,0,2,1,2,7,1,1,"2013-04-01",1197,0
"201304010MIN","MIN","Jose Barea","bareajo01",30.4333333333333,5,10,0.5,1,4,0.25,0,0,NA,0,4,4,7,0,0,1,0,11,4,1,1,"2013-04-01",1826,0
"201304010MIN","MIN","Dante Cunningham","cunnida01",23.8833333333333,7,12,0.583,0,0,NA,5,6,0.833,1,4,5,0,2,0,0,1,19,-2,1,1,"2013-04-01",1433,0
"201304010MIN","MIN","Alexey Shved","shvedal01",22.2833333333333,4,8,0.5,1,3,0.333,0,0,NA,0,1,1,3,0,0,1,0,9,2,1,1,"2013-04-01",1337,0
"201304010MIN","MIN","Chase Budinger","budinch01",16.5,1,4,0.25,1,3,0.333,0,0,NA,0,0,0,1,0,0,0,0,3,7,1,1,"2013-04-01",990,0
"201304010TOR","DET","Jose Calderon","caldejo01",43.1833333333333,8,12,0.667,1,2,0.5,2,3,0.667,0,1,1,9,1,0,1,2,19,10,1,1,"2013-04-01",2591,0
"201304010TOR","DET","Greg Monroe","monrogr01",37.9,10,18,0.556,0,0,NA,4,4,1,2,2,4,4,0,1,0,0,24,10,1,1,"2013-04-01",2274,0
"201304010TOR","DET","Brandon Knight","knighbr03",28.55,2,8,0.25,1,4,0.25,0,0,NA,1,3,4,2,1,0,2,2,5,-4,1,1,"2013-04-01",1713,0
"201304010TOR","DET","Andre Drummond","drumman01",19.7166666666667,2,5,0.4,0,0,NA,0,2,0,0,4,4,0,0,0,0,3,4,-9,1,1,"2013-04-01",1183,0
"201304010TOR","DET","Kyle Singler","singlky01",19.1166666666667,1,5,0.2,1,1,1,2,2,1,1,0,1,0,0,0,0,2,5,-9,1,1,"2013-04-01",1147,0
"201304010TOR","DET","Rodney Stuckey","stuckro01",28.4,7,10,0.7,3,3,1,1,2,0.5,0,4,4,6,1,0,3,2,18,17,1,1,"2013-04-01",1704,0
"201304010TOR","DET","Jonas Jerebko","jerebjo01",28.2833333333333,6,8,0.75,0,1,0,3,4,0.75,2,4,6,3,0,0,1,1,15,19,1,1,"2013-04-01",1697,0
"201304010TOR","DET","Khris Middleton","middlkh01",24.75,5,6,0.833,1,2,0.5,0,0,NA,1,3,4,0,0,0,1,4,11,16,1,1,"2013-04-01",1485,0
"201304010TOR","DET","Charlie Villanueva","villach01",10.1,2,5,0.4,0,2,0,3,4,0.75,0,1,1,0,1,0,0,1,7,0,1,1,"2013-04-01",606,0
"201304010TOR","TOR","DeMar DeRozan","derozde01",40.6666666666667,7,17,0.412,0,3,0,1,2,0.5,1,6,7,5,2,0,2,2,15,-4,1,1,"2013-04-01",2440,0
"201304010TOR","TOR","Rudy Gay","gayru01",40.2666666666667,13,18,0.722,4,4,1,4,4,1,1,5,6,5,1,1,1,4,34,-11,1,1,"2013-04-01",2416,0
"201304010TOR","TOR","Jonas Valanciunas","valanjo01",37.1833333333333,8,14,0.571,0,0,NA,1,2,0.5,3,3,6,0,0,5,2,2,17,-8,1,1,"2013-04-01",2231,0
"201304010TOR","TOR","Amir Johnson","johnsam01",36.9333333333333,2,5,0.4,0,0,NA,2,2,1,0,3,3,0,1,2,1,1,6,-3,1,1,"2013-04-01",2216,0
"201304010TOR","TOR","Kyle Lowry","lowryky01",30.4166666666667,4,9,0.444,1,5,0.2,0,0,NA,0,0,0,7,0,0,2,2,9,2,1,1,"2013-04-01",1825,0
"201304010TOR","TOR","Sebastian Telfair","telfase01",17.5833333333333,2,6,0.333,2,5,0.4,0,0,NA,0,1,1,4,1,0,1,2,6,-12,1,1,"2013-04-01",1055,0
"201304010TOR","TOR","Alan Anderson","anderal01",16.4333333333333,3,8,0.375,1,4,0.25,0,0,NA,0,2,2,1,0,0,0,0,7,-4,1,1,"2013-04-01",986,0
"201304010TOR","TOR","Terrence Ross","rosste01",12.7833333333333,0,1,0,0,0,NA,0,0,NA,0,1,1,1,0,0,1,2,0,-11,1,1,"2013-04-01",767,0
"201304010TOR","TOR","Quincy Acy","acyqu01",7.73333333333333,2,3,0.667,0,0,NA,0,0,NA,1,2,3,1,1,0,0,2,4,1,1,1,"2013-04-01",464,0
"201304010UTA","POR","Damian Lillard","lillada01",39.4833333333333,7,16,0.438,3,7,0.429,0,0,NA,0,5,5,5,0,1,2,2,17,-16,1,1,"2013-04-01",2369,0
"201304010UTA","POR","Meyers Leonard","leoname01",37.7166666666667,5,8,0.625,0,0,NA,2,3,0.667,1,6,7,3,0,1,5,3,12,-2,1,1,"2013-04-01",2263,0
"201304010UTA","POR","Wesley Matthews","matthwe02",31.2333333333333,9,13,0.692,4,7,0.571,1,2,0.5,0,0,0,1,0,0,0,1,23,-15,1,1,"2013-04-01",1874,0
"201304010UTA","POR","Nicolas Batum","batumni01",29.2833333333333,4,7,0.571,2,4,0.5,0,0,NA,0,0,0,4,0,0,3,2,10,-21,1,1,"2013-04-01",1757,0
"201304010UTA","POR","J.J. Hickson","hicksjj01",25.0666666666667,3,6,0.5,0,0,NA,1,2,0.5,1,6,7,0,0,0,2,2,7,-20,1,1,"2013-04-01",1504,0
"201304010UTA","POR","Victor Claver","clavevi01",28.7666666666667,4,5,0.8,2,3,0.667,2,4,0.5,0,5,5,2,1,0,2,1,12,13,1,1,"2013-04-01",1726,0
"201304010UTA","POR","Eric Maynor","maynoer01",23.85,4,6,0.667,1,1,1,1,2,0.5,0,1,1,8,0,0,2,2,10,-1,1,1,"2013-04-01",1431,0
"201304010UTA","POR","Joel Freeland","freeljo01",16.3833333333333,1,3,0.333,0,0,NA,0,0,NA,1,3,4,1,0,0,0,3,2,3,1,1,"2013-04-01",983,0
"201304010UTA","POR","Will Barton","bartowi01",5.21666666666667,1,2,0.5,0,0,NA,2,2,1,0,1,1,0,1,0,0,1,4,6,1,1,"2013-04-01",313,0
"201304010UTA","POR","Nolan Smith","smithno01",3,1,1,1,1,1,1,2,2,1,0,0,0,1,0,0,0,0,5,3,1,1,"2013-04-01",180,0
"201304010UTA","UTA","Paul Millsap","millspa01",37.2,7,11,0.636,0,0,NA,2,2,1,2,0,2,2,1,0,1,3,16,11,1,1,"2013-04-01",2232,0
"201304010UTA","UTA","Al Jefferson","jeffeal01",30.6,12,21,0.571,0,0,NA,0,2,0,3,7,10,2,2,2,1,0,24,15,1,1,"2013-04-01",1836,0
"201304010UTA","UTA","Mo Williams","willima01",29.15,7,12,0.583,6,7,0.857,0,0,NA,0,1,1,9,0,0,1,3,20,20,1,1,"2013-04-01",1749,0
"201304010UTA","UTA","Gordon Hayward","haywago01",28.1833333333333,5,8,0.625,0,1,0,2,2,1,1,4,5,3,0,0,1,1,12,24,1,1,"2013-04-01",1691,0
"201304010UTA","UTA","Randy Foye","foyera01",25.0666666666667,3,7,0.429,3,6,0.5,2,2,1,0,1,1,3,2,0,0,4,11,17,1,1,"2013-04-01",1504,0
"201304010UTA","UTA","Derrick Favors","favorde01",28.1666666666667,6,7,0.857,0,0,NA,6,8,0.75,2,5,7,2,1,0,1,4,18,3,1,1,"2013-04-01",1690,0
"201304010UTA","UTA","Alec Burks","burksal01",20.75,3,8,0.375,0,4,0,1,2,0.5,0,2,2,0,0,1,0,0,7,-5,1,1,"2013-04-01",1245,0
"201304010UTA","UTA","Jamaal Tinsley","tinslja01",18.85,0,0,NA,0,0,NA,0,0,NA,0,1,1,5,1,0,0,1,0,-10,1,1,"2013-04-01",1131,0
"201304010UTA","UTA","Marvin Williams","willima02",8.85,1,2,0.5,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,2,-11,1,1,"2013-04-01",531,0
"201304010UTA","UTA","DeMarre Carroll","carrode01",8.71666666666667,0,5,0,0,4,0,0,0,NA,1,1,2,0,0,0,1,1,0,-9,1,1,"2013-04-01",523,0
